55.5555555555556,289.2,88.096,30.7692307692308,88.0342218290825
55.5555555555556,30.8,92.537,0,2.59102564102564
55.5555555555556,302.9,94.703,0,27.2252396878484
44.4444444444444,-62.5,41.582,7.69230769230769,54.491884057971
66.6666666666667,-204,2.43,0,0
66.6666666666667,-218.7,7.677,0,0
55.5555555555556,-157.5,4.758,0,0
33.3333333333333,-124,2.501,0,0
33.3333333333333,56.8,53.408,7.69230769230769,66.022160110421
33.3333333333333,-102.4,5.144,0,22.0210256410256
33.3333333333333,138.8,32.474,0,42.5963636363636
33.3333333333333,73.5,97.444,0,26.3821367521368
55.5555555555556,1.7,76.862,0,34.5066666666667
33.3333333333333,-45.2,4.569,0,8.07102564102564
44.4444444444444,-115.6,5.39,0,20.2366666666667
55.5555555555556,226.1,75.336,7.69230769230769,68.7365554091641
33.3333333333333,3.3,3.463,0,4.54102564102564
33.3333333333333,-108.7,18.993,0,0
33.3333333333333,-91.3,11.49,0,48.1152396878484
33.3333333333333,-198.6,4.61,0,0
33.3333333333333,-76.6,38.502,7.69230769230769,24.5174358974359
33.3333333333333,19.2,86.942,0,9.99410256410256
33.3333333333333,9.1,24.547,0,0
33.3333333333333,198.2,94.374,15.3846153846154,40.7124637681159
33.3333333333333,-70,39.795,0,8.07102564102564
44.4444444444444,-284,5.026,0,0
44.4444444444444,-239.7,7.695,0,3.14102564102564
44.4444444444444,-210.1,10.366,0,22.4476923076923
66.6666666666667,-108.4,16.45,0,0
44.4444444444444,-55.1,48.505,0,27.6342735042735
33.3333333333333,-93.1,4.315,0,28.5533333333333
55.5555555555556,281.9,96.801,30.7692307692308,93.5957744107744
33.3333333333333,-71.2,20.049,0,0
33.3333333333333,306.1,97.663,38.4615384615385,137.672941176471
55.5555555555556,-0.1,2.6,0,3.07102564102564
44.4444444444444,-152.5,11.575,0,0
44.4444444444444,31.1,66.044,0,0
44.4444444444444,50.9,79.52,15.3846153846154,63.2952518978606
44.4444444444444,49.9,55.443,0,28.8210256410256
44.4444444444444,-141,2.705,0,4.54102564102564
33.3333333333333,51.5,81.387,0,29.4876923076923
44.4444444444444,-196.8,2.81,0,0
44.4444444444444,-260.7,3.65,0,0
33.3333333333333,-24.4,3.145,0,0
33.3333333333333,-204.1,2.923,0,0
33.3333333333333,168.7,29.902,0,42.801884057971
55.5555555555556,99,93.173,0,73.9647941108811
55.5555555555556,34,21.58,0,20.8920512820513
33.3333333333333,53.8,65.183,0,8.45102564102564
33.3333333333333,-15.6,2.698,0,19.57
44.4444444444444,45,81.858,15.3846153846154,61.2961001317523
33.3333333333333,17.1,4.578,0,5.17205128205128
33.3333333333333,-93.3,23.258,0,0
44.4444444444444,-95.2,2.366,0,0
44.4444444444444,-45.4,9.492,0,0
55.5555555555556,250.6,54.986,7.69230769230769,51.6999472990777
55.5555555555556,-18.9,3.164,0,13.4210256410256
55.5555555555556,51.1,61.762,0,4.54102564102564
66.6666666666667,77.3,22.419,7.69230769230769,44.8780676328502
66.6666666666667,-163.2,2.393,0,0
44.4444444444444,-238.7,2.319,0,0
44.4444444444444,98.2,87.405,7.69230769230769,38.7234782608696
44.4444444444444,27.9,20.381,7.69230769230769,74.1688888888889
44.4444444444444,31.7,95.694,15.3846153846154,52.8674440052701
44.4444444444444,-70.2,6.259,0,27.5133333333333
44.4444444444444,22.6,6.654,0,22.0210256410256
33.3333333333333,-3.9,13.97,0,7.04538461538461
22.2222222222222,77.8,70.746,0,18.9977777777778
22.2222222222222,304.5,80.311,7.69230769230769,80.2523232323232
22.2222222222222,80,7.531,15.3846153846154,65.6877200577201
44.4444444444444,79,28.476,0,75.6985507246377
44.4444444444444,115.5,14.155,0,52.4420512820513
55.5555555555556,90.4,30.601,0,69.2263768115942
55.5555555555556,-16.3,6.247,0,2.59102564102564
33.3333333333333,127,80.825,7.69230769230769,63.1964690382082
55.5555555555556,91.9,9.097,7.69230769230769,32.18
55.5555555555556,76,34.537,0,45.4611111111111
55.5555555555556,-212.8,2.469,0,41.9333333333333
77.7777777777778,65.5,72.182,7.69230769230769,58.628115942029
77.7777777777778,104.3,93.573,7.69230769230769,58.1984057971015
44.4444444444444,15.6,3.543,0,8.59333333333333
44.4444444444444,25.6,3.667,0,39.7210256410256
66.6666666666667,37,3.097,0,0
44.4444444444444,21,3.332,0,0
44.4444444444444,67.6,35.537,7.69230769230769,3.78205128205128
44.4444444444444,184.7,58.774,0,53.3014078674948
44.4444444444444,181.7,7.868,0,10.4233333333333
44.4444444444444,149.6,3.344,0,0
66.6666666666667,-138.3,2.267,0,0
66.6666666666667,44.6,6.65,0,0
55.5555555555556,-152.4,2.392,0,0
55.5555555555556,-143.6,2.567,0,0
55.5555555555556,73.6,78.782,0,0
33.3333333333333,199.3,54.362,0,0
55.5555555555556,197.3,13.237,0,0
66.6666666666667,170.6,5.106,0,6.64205128205128
33.3333333333333,-124.1,2.427,0,0
55.5555555555556,50.3,6.993,0,9.53307692307692
33.3333333333333,29.4,26.089,0,30.1977777777778
55.5555555555556,-166.8,3.185,0,11.1910256410256
55.5555555555556,-205,26.511,0,0
55.5555555555556,49.5,65.157,0,0
77.7777777777778,341.3,97.226,0,13.9520512820513
